"x","y","frp_value","cofire_value","co2fire_value","pm2p5fire_value","time","country","province","amphoe"
104.050003527985,17.5499994045764,0.0502937398850918,2.37251129853178e-09,6.49347882131224e-08,1.91800589299795e-10,"2021-04-09","Thailand","Nakhon Phanom","Na Wa"
104.35000353816,17.4499994079692,0.0783421695232391,3.85533072133626e-09,1.0100966818527e-07,3.06880937328557e-10,"2021-04-18","Thailand","Nakhon Phanom","Phon Sawan"
104.550003544943,17.1499994181473,0.0359928943216801,1.74443670619695e-09,4.620094529173e-08,1.37938493960377e-10,"2021-03-02","Thailand","Nakhon Phanom","Pla Pak"
104.650003548335,17.0499994215401,0.0184624157845974,9.61005719446462e-10,2.29035457266491e-08,7.01368893518683e-11,"2021-06-20","Thailand","Nakhon Phanom","Renu Nakhon"
104.250003534768,17.5499994045764,0.0502937398850918,2.37251129853178e-09,6.49347882131224e-08,1.91800589299795e-10,"2021-04-06","Thailand","Nakhon Phanom","Si Songkhram"
104.550003544943,17.5499994045764,0.0377203039824963,3.55876683677536e-09,6.01248046905312e-08,3.32454369589286e-10,"2021-04-22","Thailand","Nakhon Phanom","Tha Uthen"
104.750003551726,16.8499994283255,0.108292400836945,5.60798962823128e-09,8.44593728288601e-08,6.90843271478059e-10,"2021-05-21","Thailand","Nakhon Phanom","That Phanom"
102.150003463545,15.549999472431,0.030156210064888,8.17704681743692e-10,1.12380673655821e-08,7.32798266511736e-11,"2021-03-03","Thailand","Nakhon Ratchasima","Ban Luam"
102.45000347372,15.549999472431,0.0283919163048267,6.63749222251653e-10,9.71846070285665e-09,6.56387721953422e-11,"2021-09-18","Thailand","Nakhon Ratchasima","Bua Yai"
102.350003470328,14.8499994961801,0.0280484315007925,5.93127824632944e-10,9.61996882153926e-09,6.39335320795631e-11,"2021-04-06","Thailand","Nakhon Ratchasima","Chakkarat"
102.850003487286,14.5499995063582,0.0378751307725906,9.82567027740799e-10,1.43426710508265e-08,9.32020016719548e-11,"2021-02-26","Thailand","Nakhon Ratchasima","Chalermphrakiet"
102.350003470328,14.9499994927873,0.041121568530798,1.08082376382157e-09,1.51394861092058e-08,9.74384600782585e-11,"2021-02-08","Thailand","Nakhon Ratchasima","Chalermphrakiet"
99.9500033889306,8.24999972010004,0.0532185137271881,5.07894082346638e-09,8.28587687351501e-08,4.70698813259673e-10,"2019-07-09","Thailand","Nakhon Ratchasima","Chalermphrakiet"
101.050003426238,19.5499993367219,0.0203109327703714,2.07594741397088e-09,3.12648964495565e-08,1.79013887047219e-10,"2021-04-02","Thailand","Nakhon Ratchasima","Chalermphrakiet"
102.250003466937,14.6499995029655,0.0398840196430683,1.09027287198415e-09,1.49840904128951e-08,9.4832718067206e-11,"2021-03-01","Thailand","Nakhon Ratchasima","Chok Chai"
102.750003483895,15.3499994792164,0.0206513460725546,5.07286546103103e-10,8.22770473973833e-09,4.82943962598625e-11,"2020-04-01","Thailand","Nakhon Ratchasima","Chum Phuang"
101.750003449979,15.3499994792164,0.0164912063628435,3.72384845181983e-10,5.54687984433144e-09,4.52961487762416e-11,"2021-08-08","Thailand","Nakhon Ratchasima","Dan Khun Thot"
102.650003480503,14.9499994927873,0.013618933968246,3.81595505194454e-10,4.99469665626862e-09,3.44846234900942e-11,"2021-03-14","Thailand","Nakhon Ratchasima","Huai Thalang"
102.550003477112,15.6499994690382,0.0405804961919785,1.08082376382157e-09,1.51394861092058e-08,9.74384600782585e-11,"2021-02-10","Thailand","Nakhon Ratchasima","K. Bua Lai"
102.950003490678,15.3499994792164,0.0194556191563606,5.45136435992077e-10,7.49204520644753e-09,4.7416359033603e-11,"2021-03-01","Thailand","Nakhon Ratchasima","K. Lam Tha Men Chai"
102.950003490678,15.4499994758237,0.0256361532956362,6.76382061470804e-10,9.59898915908752e-09,6.43925260335187e-11,"2020-04-05","Thailand","Nakhon Ratchasima","K. Muang Yang"
101.950003456762,15.2499994826092,0.0205480065196753,5.25556598240939e-10,7.03351643593919e-09,4.74793850069322e-11,"2021-01-21","Thailand","Nakhon Ratchasima","K. Phra Thong Kham"
102.550003477112,15.549999472431,0.0340473353862762,9.26731968942107e-10,1.24867414186269e-08,8.19009790542502e-11,"2021-03-10","Thailand","Nakhon Ratchasima","K. Sida"
101.450003439804,15.2499994826092,0.0262650866061449,7.08677394545276e-10,9.98939331253723e-09,6.03480945771118e-11,"2021-03-01","Thailand","Nakhon Ratchasima","K. The Pha Rak"
102.350003470328,15.7499994656455,0.0204284004867077,5.45136435992077e-10,7.49204520644753e-09,4.7416359033603e-11,"2021-03-10","Thailand","Nakhon Ratchasima","Kaeng Sanam Nang"
102.150003463545,15.4499994758237,0.0457207076251507,1.19930021469372e-09,1.74814385189848e-08,1.07764450141268e-10,"2021-03-19","Thailand","Nakhon Ratchasima","Kham Sakae Saeng"
101.950003456762,14.9499994927873,0.0259715188294649,6.8779693052079e-10,9.56178070055103e-09,6.35468205834044e-11,"2021-02-15","Thailand","Nakhon Ratchasima","Kham Thala So"
102.250003466937,14.5499995063582,0.0441054769651963,1.18020315696215e-09,1.6593863259161e-08,1.05956190503123e-10,"2021-10-02","Thailand","Nakhon Ratchasima","Khon Buri"
102.050003460154,15.4499994758237,0.0457207076251507,1.19930021469372e-09,1.74814385189848e-08,1.07764450141268e-10,"2021-03-01","Thailand","Nakhon Ratchasima","Khong"
102.050003460154,14.9499994927873,0.0642035454511642,1.68992297933102e-09,2.3724808784209e-08,1.50870232973332e-10,"2021-03-12","Thailand","Nakhon Ratchasima","Muang Nakhon Ratchasima"
102.550003477112,15.4499994758237,0.0194556191563606,5.45136435992077e-10,7.49204520644753e-09,4.7416359033603e-11,"2021-03-12","Thailand","Nakhon Ratchasima","Non Daeng"
102.250003466937,15.2499994826092,0.0476662665605545,1.30832744638099e-09,1.87301125720296e-08,1.16385602544344e-10,"2021-03-14","Thailand","Nakhon Ratchasima","Non Sung"
101.950003456762,15.1499994860019,0.0408568009734154,1.09027287198415e-09,1.49840904128951e-08,9.4832718067206e-11,"2021-03-01","Thailand","Nakhon Ratchasima","Non Thai"
102.45000347372,14.7499994995728,0.0627645030617714,1.67036395826159e-09,2.39044517513776e-08,1.52512363849056e-10,"2021-02-13","Thailand","Nakhon Ratchasima","Nong Bunnak"
101.450003439804,14.7499994995728,0.0532307480614449,1.40716530253195e-09,2.04983016730801e-08,1.26332380984485e-10,"2021-10-02","Thailand","Nakhon Ratchasima","Pak Chong"
102.050003460154,14.7499994995728,0.0410637199331134,1.08941829873436e-09,1.56177536556829e-08,9.78057143105732e-11,"2021-10-02","Thailand","Nakhon Ratchasima","Pak Thong Chai"
102.550003477112,15.3499994792164,0.030156210064888,8.17704681743692e-10,1.12380673655821e-08,7.32798266511736e-11,"2021-03-07","Thailand","Nakhon Ratchasima","Phimai"
102.750003483895,15.6499994690382,0.0486390478909016,1.30832744638099e-09,1.87301125720296e-08,1.16385602544344e-10,"2021-03-01","Thailand","Nakhon Ratchasima","Pra Thai"
101.650003446587,14.9499994927873,0.055448517203331,1.47186840493418e-09,2.12274606781193e-08,1.33627914289391e-10,"2021-03-07","Thailand","Nakhon Ratchasima","Sikhiu"
102.45000347372,14.3499995131437,0.0286903902888298,1.34435929055599e-09,3.72894177758099e-08,1.14190337741071e-10,"2021-07-11","Thailand","Nakhon Ratchasima","Soeng Sang"
101.950003456762,14.8499994961801,0.0428771376609802,1.1171545910571e-09,1.66406390889051e-08,9.05922975524831e-11,"2021-08-22","Thailand","Nakhon Ratchasima","Sung Noen"
101.950003456762,14.5499995063582,0.0476662665605545,1.25381383053735e-09,1.74814385189848e-08,1.12075029812253e-10,"2021-03-01","Thailand","Nakhon Ratchasima","Wang Num Khiaw"
99.8500033855391,15.9499994588601,0.0454270653426647,1.10624875926391e-09,1.70073075622668e-08,1.09397949032974e-10,"2021-09-04","Thailand","Nakhon Sawan","Banphot Phisai"
100.250003399105,15.9499994588601,0.0362806543707848,1.1171545910571e-09,1.66406390889051e-08,9.05922975524831e-11,"2021-08-19","Thailand","Nakhon Sawan","Chumsaeng"
99.5500033753643,15.6499994690382,0.0557305477559566,1.47385048610005e-09,2.07171915178606e-08,1.31330099573113e-10,"2021-02-03","Thailand","Nakhon Sawan","K. Chum Ta Bong"
99.2500033651896,15.7499994656455,0.0223739631474018,2.18054574396831e-09,3.49628770379695e-08,1.98286581598595e-10,"2021-03-01","Thailand","Nakhon Sawan","K. Mae Poen"
100.150003395714,15.8499994622528,0.0264991223812103,6.63749222251653e-10,9.71846070285665e-09,6.56387721953422e-11,"2021-09-18","Thailand","Nakhon Sawan","Kao Lieo"
99.9500033889306,15.6499994690382,0.0116733713075519,3.27081861595246e-10,4.99469665626862e-09,3.01740472885559e-11,"2021-03-21","Thailand","Nakhon Sawan","Krok Phra"
99.7500033821475,15.7499994656455,0.046175379306078,1.1171545910571e-09,1.66406390889051e-08,9.05922975524831e-11,"2021-08-19","Thailand","Nakhon Sawan","Lat Yao"
99.3500033685812,15.7499994656455,0.0551296770572662,5.33815036618535e-09,8.65797176174965e-08,4.73108108245412e-10,"2021-04-02","Thailand","Nakhon Sawan","Mae Wong"
100.150003395714,15.7499994656455,0.107889279723167,2.87624657424601e-09,4.130345843123e-08,2.62555088781369e-10,"2021-09-16","Thailand","Nakhon Sawan","Muang Nakhon Sawan"
100.55000340928,15.8499994622528,0.0246063284575939,6.63749222251653e-10,9.71846070285665e-09,5.46989745164872e-11,"2021-09-29","Thailand","Nakhon Sawan","Nong Bua"
100.650003412672,15.6499994690382,0.0227135326713324,6.63749222251653e-10,7.28884597123169e-09,5.46989745164872e-11,"2021-09-29","Thailand","Nakhon Sawan","Phaisali"
100.150003395714,15.4499994758237,0.0444906167685986,1.18625564926589e-09,1.68349441054261e-08,1.02293645776186e-10,"2021-04-11","Thailand","Nakhon Sawan","Phayuha Khiri"
100.55000340928,15.3499994792164,0.00989472400397062,3.72384845181983e-10,5.54687984433144e-09,4.52961487762416e-11,"2021-08-17","Thailand","Nakhon Sawan","Tak Fa"
100.350003402497,15.1499994860019,0.0246063284575939,6.63749222251653e-10,9.71846070285665e-09,6.56387721953422e-11,"2021-09-18","Thailand","Nakhon Sawan","Takhli"
100.55000340928,15.7499994656455,0.157545939087868,4.22842516556443e-09,6.01218062001863e-08,3.7406341912849e-10,"2021-06-25","Thailand","Nakhon Sawan","Tha Tako"
99.5500033753643,7.94999973027822,0.0138078117743134,1.24297150350117e-09,2.06727399643114e-08,1.12926404338687e-10,"2020-02-01","Thailand","Nakhon Si Thammarat","Bang Khan"
99.9500033889306,7.94999973027822,0.0216429308056831,2.16164752764314e-09,3.42630492866647e-08,1.90640461750213e-10,"2021-02-25","Thailand","Nakhon Si Thammarat","Cha-uat"
102.850003487286,14.5499995063582,0.0378751307725906,9.82567027740799e-10,1.43426710508265e-08,9.32020016719548e-11,"2021-02-26","Thailand","Nakhon Si Thammarat","Chalermphrakiet"
102.350003470328,14.9499994927873,0.041121568530798,1.08082376382157e-09,1.51394861092058e-08,9.74384600782585e-11,"2021-02-08","Thailand","Nakhon Si Thammarat","Chalermphrakiet"
99.9500033889306,8.24999972010004,0.0532185137271881,5.07894082346638e-09,8.28587687351501e-08,4.70698813259673e-10,"2019-07-09","Thailand","Nakhon Si Thammarat","Chalermphrakiet"
101.050003426238,19.5499993367219,0.0203109327703714,2.07594741397088e-09,3.12648964495565e-08,1.79013887047219e-10,"2021-04-02","Thailand","Nakhon Si Thammarat","Chalermphrakiet"
99.5500033753643,8.44999971331458,0.0220061298459768,2.16149520504416e-09,3.44429551546455e-08,1.89546933704321e-10,"2020-03-29","Thailand","Nakhon Si Thammarat","Chawang"
100.150003395714,8.04999972688549,0.0665231421589851,6.53006670958689e-09,1.04474096929152e-07,5.88373516574592e-10,"2019-07-08","Thailand","Nakhon Si Thammarat","Chian Yai"
100.250003399105,7.94999973027822,0.0185150001198053,1.86005078006701e-09,2.87969665890841e-08,1.60981325492138e-10,"2020-04-08","Thailand","Nakhon Si Thammarat","Hua Sai"
99.5500033753643,8.3499997167073,0.046175379306078,4.4686183642284e-09,7.21094366440411e-08,4.07665318169492e-10,"2021-08-22","Thailand","Nakhon Si Thammarat","K. Chang Klang"
99.7500033821475,8.64999970652913,0.0192177966237068,1.93483473687195e-09,2.88204411447168e-08,1.76512054972378e-10,"2019-07-09","Thailand","Nakhon Si Thammarat","K. Nophi Tam"
99.7500033821475,9.14999968956549,0.0238072238862514,2.35816077776008e-09,3.74503095201817e-08,2.0758628149764e-10,"2021-02-27","Thailand","Nakhon Si Thammarat","Khanom"
99.9500033889306,8.44999971331458,0.0438159368932247,4.35227809347793e-09,6.86431178564817e-08,3.73695796529461e-10,"2020-07-27","Thailand","Nakhon Si Thammarat","Muang Nakhon Si Thammarat"
100.150003395714,8.3499997167073,0.0369104295969009,3.40546435495526e-09,5.86854724815566e-08,3.22634113869569e-10,"2019-08-19","Thailand","Nakhon Si Thammarat","Pak Phanang"
99.5500033753643,8.64999970652913,0.0416414774954319,3.98249522248761e-09,6.55996146292637e-08,3.61013247074382e-10,"2021-09-23","Thailand","Nakhon Si Thammarat","Phi Pun"
99.9500033889306,8.3499997167073,0.0178028848022223,1.69095526469931e-09,2.74256830579134e-08,1.52932250196969e-10,"2020-04-03","Thailand","Nakhon Si Thammarat","Phra Phrom"
99.9500033889306,8.14999972349277,0.0430789701640606,4.22842516556443e-09,6.5847693520027e-08,3.7406341912849e-10,"2021-06-30","Thailand","Nakhon Si Thammarat","Ron Phi Pun"
99.7500033821475,9.04999969295822,0.0227250773459673,2.16164752764314e-09,3.58566794034232e-08,1.99113364685033e-10,"2021-02-08","Thailand","Nakhon Si Thammarat","Sichon"
99.9500033889306,8.64999970652913,0.0546040683984756,5.18715781439028e-09,8.58506723488972e-08,4.90743168324315e-10,"2019-06-24","Thailand","Nakhon Si Thammarat","Tha Sala"
99.3500033685812,8.44999971331458,0.0124270310625434,1.24297150350117e-09,2.06727399643114e-08,1.12926404338687e-10,"2020-02-17","Thailand","Nakhon Si Thammarat","Tham Phannara"
99.6500033787559,8.14999972349277,0.0473198592662811,4.64624472229502e-09,7.28884543832464e-08,4.04772410034226e-10,"2021-09-18","Thailand","Nakhon Si Thammarat","Thung Song"
99.4500033719727,8.3499997167073,0.020560784265399,1.9651340554816e-09,3.18726023351701e-08,1.7793110040909e-10,"2021-02-27","Thailand","Nakhon Si Thammarat","Thung Yai"
100.450003405889,18.7499993638637,0.0658534839749336,6.40913100369289e-09,1.0070156264419e-07,5.69945701744956e-10,"2021-05-10","Thailand","Nan","Ban Luang"
101.15000342963,19.3499993435073,0.0398840196430683,3.87046883432163e-09,6.24337062049563e-08,3.44846234900942e-10,"2021-03-08","Thailand","Nan","Bo Klue"
102.850003487286,14.5499995063582,0.0378751307725906,9.82567027740799e-10,1.43426710508265e-08,9.32020016719548e-11,"2021-02-26","Thailand","Nan","Chalermphrakiet"
102.350003470328,14.9499994927873,0.041121568530798,1.08082376382157e-09,1.51394861092058e-08,9.74384600782585e-11,"2021-02-08","Thailand","Nan","Chalermphrakiet"
99.9500033889306,8.24999972010004,0.0532185137271881,5.07894082346638e-09,8.28587687351501e-08,4.70698813259673e-10,"2019-07-09","Thailand","Nan","Chalermphrakiet"
101.050003426238,19.5499993367219,0.0203109327703714,2.07594741397088e-09,3.12648964495565e-08,1.79013887047219e-10,"2021-04-02","Thailand","Nan","Chalermphrakiet"
100.950003422846,19.3499993435073,0.0878046527504921,8.41198399825771e-09,1.36434366027061e-07,7.59927565319174e-10,"2021-05-09","Thailand","Nan","Chiang Klang"
100.850003419455,18.849999360471,0.0251468699425459,2.37251129853178e-09,3.8479875286157e-08,2.17374007682736e-10,"2021-04-01","Thailand","Nan","K. Phu Pieng"
100.950003422846,18.6499993672564,0.0292682163417339,2.80399481411564e-09,4.5478124377496e-08,2.59066212926484e-10,"2021-05-15","Thailand","Nan","Mae Charim"
100.55000340928,18.849999360471,0.0478173196315765,4.70525751694595e-09,7.45788355516197e-08,4.18697909676524e-10,"2021-07-04","Thailand","Nan","Muang Nan"
100.650003412672,18.1499993842201,0.0183765590190887,1.77938341838768e-09,2.88599046882609e-08,1.53440468664279e-10,"2021-04-02","Thailand","Nan","Na Mun"
100.950003422846,18.3499993774346,0.0299828052520752,2.96563906765357e-09,4.80998423313395e-08,2.68520816693041e-10,"2021-04-01","Thailand","Nan","Na Noi"
100.950003422846,19.1499993502928,0.0302847102284431,2.87624657424601e-09,4.85923052906401e-08,2.62555088781369e-10,"2021-09-07","Thailand","Nan","Pua"
100.850003419455,18.9499993570783,0.0306030828505754,3.02480840375097e-09,4.66117704434055e-08,2.66444116769904e-10,"2021-07-04","Thailand","Nan","Santi Suk"
100.650003412672,19.4499993401146,0.0193437449634075,1.77938341838768e-09,3.12648964495565e-08,1.66227184794643e-10,"2021-04-22","Thailand","Nan","Song Kwae"
100.950003422846,19.0499993536855,0.0614632554352283,6.00856031596209e-09,9.74531246811239e-08,5.35403499313247e-10,"2021-05-23","Thailand","Nan","Tha Wang Pha"
100.950003422846,19.5499993367219,0.162438601255417,1.56222554892338e-08,2.5337811848658e-07,1.41622868987668e-09,"2021-05-10","Thailand","Nan","Thung Chang"
100.55000340928,18.6499993672564,0.0209240708500147,1.92201143889292e-09,3.14923767064101e-08,1.87031709564245e-10,"2021-06-19","Thailand","Nan","Wiang Sa"
99.3500033685812,8.54999970992185,0.0324643962085247,3.14421444436164e-09,5.09961637362721e-08,2.8384244954438e-10,"2021-02-02","Thailand","Nan","Wiang Sa"
101.850003453371,6.24999978795458,0.0234145727008581,2.40342412638483e-09,3.57328104882981e-08,2.0725297866786e-10,"2021-05-13","Thailand","Narathiwat","Cho-I-rong"
101.550003443196,6.04999979474003,0.0211018584668636,2.06339079156237e-09,3.34662324519286e-08,1.8640400334391e-10,"2021-02-26","Thailand","Narathiwat","Ja-Nae"
101.850003453371,6.34999978456185,0.0885230675339699,8.55864268345385e-09,1.37354163598502e-07,7.67282848368467e-10,"2021-03-19","Thailand","Narathiwat","Muang Narathiwat"
101.750003449979,6.24999978795458,0.0155644956976175,1.47186840493418e-09,2.3724808784209e-08,1.33627914289391e-10,"2021-03-01","Thailand","Narathiwat","Rangae"
101.450003439804,6.24999978795458,0.0142423072829843,1.35276412294161e-09,2.19405471568734e-08,1.20735990649656e-10,"2020-04-19","Thailand","Narathiwat","Ruso"
101.950003456762,6.04999979474003,0.0210396200418472,1.00826946791699e-09,2.79670633318574e-08,7.61268895144163e-11,"2021-07-16","Thailand","Narathiwat","Su-ngai Ko Lok"
102.050003460154,6.24999978795458,0.0281358119100332,1.37559386104158e-09,3.58566794034232e-08,1.10147821419382e-10,"2021-02-17","Thailand","Narathiwat","Tak Bai"
101.750003449979,6.44999978116913,0.0910812467336655,8.84125306299666e-09,1.43147161679735e-07,7.94884769117488e-10,"2021-06-26","Thailand","Narathiwat","Yi-ngo"
102.350003470328,17.1499994181473,0.0531953014433384,2.66907518309267e-09,6.73397764217043e-08,2.04587291552372e-10,"2021-04-01","Thailand","Nong Bua Lam Phu","Muang Nong Bua Lam Phu"
102.150003463545,17.3499994113619,0.0311289913952351,1.47186840493418e-09,3.99575732501489e-08,1.20696189154224e-10,"2021-03-01","Thailand","Nong Bua Lam Phu","Na Klang"
102.050003460154,17.3499994113619,0.0155644956976175,7.63191010388908e-10,1.99787866250745e-08,6.03480945771118e-11,"2021-03-02","Thailand","Nong Bua Lam Phu","Na Wang"
102.45000347372,16.9499994249328,0.027237867936492,7.08677394545276e-10,9.98939331253723e-09,6.46586673092031e-11,"2021-03-10","Thailand","Nong Bua Lam Phu","Non Sang"
102.150003463545,17.0499994215401,0.0398840196430683,1.90797755372785e-09,5.11956415039094e-08,1.55180812644318e-10,"2021-03-01","Thailand","Nong Bua Lam Phu","Si Bun Ruang"
102.250003466937,17.5499994045764,0.0175100583583117,8.72218353098475e-10,2.24761347311642e-08,6.89692469801884e-11,"2021-03-10","Thailand","Nong Bua Lam Phu","Suwan Khuha"
102.45000347372,17.8499993943983,0.0426324009895325,1.18599130516372e-09,1.53885189035918e-08,1.02270851509711e-10,"2020-11-29","Thailand","Nong Khai","K. Pho Tak"
103.150003497461,18.1499993842201,0.0194556191563606,1.85346393788421e-09,2.99681808257901e-08,1.68112537779486e-10,"2021-03-17","Thailand","Nong Khai","K. Rattana Wapi"
102.750003483895,17.6499994011837,0.0194786377251148,4.912835138704e-10,7.17133552541327e-09,4.66010008359774e-11,"2021-02-13","Thailand","Nong Khai","K. Sa Khrai"
102.850003487286,17.8499993943983,0.0190243404358625,4.00570687730806e-10,6.49687503795349e-09,5.1813244666965e-11,"2021-05-31","Thailand","Nong Khai","Muang Nong Khai"
102.950003490678,17.9499993910055,0.0464249886572361,2.37251129853178e-09,6.01248046905312e-08,1.79013887047219e-10,"2021-04-16","Thailand","Nong Khai","Phon Phisai"
102.150003463545,18.1499993842201,0.0359928943216801,3.4888734123939e-09,5.61903377160888e-08,3.10361625288635e-10,"2021-03-02","Thailand","Nong Khai","Sang Khom"
103.05000349407,17.8499993943983,0.0379384569823742,1.79895032204058e-09,4.86982933978197e-08,1.46559653302347e-10,"2021-03-23","Thailand","Nong Khai","Sang Khom"
102.45000347372,17.9499993910055,0.089277096092701,2.35816077776008e-09,3.42630492866647e-08,2.11822726026156e-10,"2021-02-06","Thailand","Nong Khai","Si Chiang Mai"
102.550003477112,17.8499993943983,0.0401665456593037,1.00826946791699e-09,1.39835316659287e-08,1.14190337741071e-10,"2021-07-27","Thailand","Nong Khai","Tha Bo"
100.350003402497,13.8499995301073,0.0428023636341095,1.14478659885009e-09,1.62327644659399e-08,1.03453870470283e-10,"2021-03-10","Thailand","Nonthaburi","Bang Yai"
100.55000340928,13.9499995267146,0.0459046252071857,2.35262875847297e-09,6.05953047738694e-08,1.90317234194382e-10,"2021-07-02","Thailand","Nonthaburi","Pak Kret"
100.350003402497,13.9499995267146,0.0369388610124588,1.00534658376006e-09,1.42264378055756e-08,8.56018381178991e-11,"2020-03-18","Thailand","Nonthaburi","Sai Noi"
100.650003412672,14.0499995233219,0.0700333938002586,1.99124761124381e-09,2.67257682651234e-08,1.64096930488355e-10,"2021-09-29","Thailand","Pathum Thani","Khlong Luang"
100.750003416063,13.9499995267146,0.0369248315691948,1.72981040602593e-09,4.58070914532982e-08,1.40273778703737e-10,"2021-06-02","Thailand","Pathum Thani","Lam Luk Ka"
100.350003402497,14.0499995233219,0.0296841729432344,7.44769690363967e-10,1.10937596886629e-08,9.05922975524831e-11,"2021-08-10","Thailand","Pathum Thani","Lat Lum Kaeo"
100.850003419455,14.1499995199292,0.0321017727255821,8.72218353098475e-10,1.24867414186269e-08,7.75904063221589e-11,"2021-03-21","Thailand","Pathum Thani","Nong Sua"
100.55000340928,14.0499995233219,0.0296841729432344,7.44769690363967e-10,1.10937596886629e-08,9.05922975524831e-11,"2021-08-07","Thailand","Pathum Thani","Sam Khok"
100.850003419455,14.0499995233219,0.0661491081118584,1.74443670619695e-09,2.49734828372539e-08,1.59491378437515e-10,"2021-03-01","Thailand","Pathum Thani","Thanyaburi"
101.15000342963,6.74999977099094,0.0314207747578621,2.92767787790638e-09,5.04519057642483e-08,2.6823943066745e-10,"2019-04-01","Thailand","Pattani","Khok Pho"
101.250003433021,6.64999977438366,0.0478173196315765,4.70525751694595e-09,7.45788355516197e-08,4.18697909676524e-10,"2021-07-04","Thailand","Pattani","Mae Lan"
101.450003439804,6.74999977099094,0.0589984245598316,5.63471447279085e-09,9.13897011400877e-08,5.11468256636505e-10,"2021-04-11","Thailand","Pattani","Mayo"
101.250003433021,6.84999976759821,0.0662478059530258,6.41624264829943e-09,1.0447345744069e-07,5.79809145140331e-10,"2021-09-22","Thailand","Pattani","Muang Pattani"
101.15000342963,6.84999976759821,0.0581631064414978,5.60833202101207e-09,9.09618051991856e-08,5.07528019610959e-10,"2020-05-03","Thailand","Pattani","Nong Chik"
101.550003443196,6.74999977099094,0.127321183681488,1.23154952902382e-08,1.98421375330327e-07,1.10670950181913e-09,"2020-03-27","Thailand","Pattani","Sai Buri"
101.450003439804,6.64999977438366,0.0227876920253038,2.19824181080241e-09,3.56533895740085e-08,2.01226660334619e-10,"2020-04-17","Thailand","Pattani","Thung Yang Daeng"
101.350003436413,6.64999977438366,0.0236633270978928,2.1507848835256e-09,3.84445648649034e-08,2.09293721242787e-10,"2019-05-05","Thailand","Pattani","Yarang"
101.350003436413,6.84999976759821,0.0402667671442032,3.85572818117907e-09,6.25362446271538e-08,3.48019224549745e-10,"2020-05-10","Thailand","Pattani","Yaring"
98.450003338057,8.7499997031364,0.0227190125733614,2.2031736435224e-09,3.61556153904985e-08,1.96525726248176e-10,"2020-01-26","Thailand","Phangnga","Kapong"
98.450003338057,9.04999969295822,0.0199392307549715,2.02914618441241e-09,3.15395354277825e-08,1.77079462204688e-10,"2020-04-12","Thailand","Phangnga","Khura Buri"
98.5500033414485,8.44999971331458,0.0262972842901945,2.46092279887478e-09,4.12567615626358e-08,2.28535176893807e-10,"2019-10-24","Thailand","Phangnga","Muang Phangnga"
98.3500033346654,8.84999969974368,0.0164384059607983,1.57666979472282e-09,2.46173073037426e-08,1.42438158490243e-10,"2021-01-28","Thailand","Phangnga","Takua Pa"
98.3500033346654,8.24999972010004,0.0342466793954372,3.2847289332949e-09,5.27513712711425e-08,2.95427293739436e-10,"2021-01-19","Thailand","Phangnga","Takua Thung"
100.150003395714,7.54999974384913,0.0369104295969009,3.40546435495526e-09,5.86854724815566e-08,3.22634113869569e-10,"2019-08-19","Thailand","Phatthalung","Khao Chaison"
100.050003392322,7.64999974045639,0.03658527135849,3.60513596753265e-09,5.84718726770461e-08,3.10879461062896e-10,"2021-05-31","Thailand","Phatthalung","Muang Phatthalung"
100.250003399105,7.2499997540273,0.0427269227802753,1.18366860757391e-09,1.64554094794767e-08,1.04637860876e-10,"2020-04-13","Thailand","Phatthalung","Pak Phayun"
100.450003405889,19.5499993367219,0.0234145727008581,2.40342412638483e-09,3.57328104882981e-08,2.0725297866786e-10,"2021-05-18","Thailand","Phayao","Chiang Kham"
100.250003399105,18.9499993570783,0.024179682135582,1.18625564926589e-09,3.12648964495565e-08,8.95069435236096e-11,"2021-04-25","Thailand","Phayao","Chiang Muan"
100.150003395714,19.5499993367219,0.0464249886572361,2.37251129853178e-09,3.60748799721478e-08,2.94094248953769e-10,"2021-04-13","Thailand","Phayao","Chun"
100.050003392322,18.9499993570783,0.102141998708248,4.90622786841755e-09,1.3111078089878e-07,3.92262583526204e-10,"2021-03-01","Thailand","Phayao","Dok Kham Tai"
99.9500033889306,19.3499993435073,0.12451596558094,6.43261000021766e-09,9.61479074135241e-08,7.80214615136998e-10,"2021-03-05","Thailand","Phayao","K. Phu Kam Yao"
100.350003402497,19.6499993333292,0.0203109327703714,1.18625564926589e-09,1.68349441054261e-08,1.27867064159126e-10,"2021-04-01","Thailand","Phayao","K. Phu Sang"
99.7500033821475,19.3499993435073,0.0593396387994289,5.77844661009408e-09,9.36505628601481e-08,5.21579945900186e-10,"2021-03-21","Thailand","Phayao","Mae Chai"
99.7500033821475,19.2499993469001,0.106390602886677,1.03797370698544e-08,1.65944456398393e-07,9.20642839741248e-10,"2021-04-01","Thailand","Phayao","Muang Phayao"
100.450003405889,19.1499993502928,0.0629266649484634,6.00856031596209e-09,9.74531246811239e-08,5.52674628284677e-10,"2021-05-05","Thailand","Phayao","Pong"
100.850003419455,15.7499994656455,0.020820738747716,4.42499481501102e-10,7.28884597123169e-09,4.37591803070791e-11,"2021-09-29","Thailand","Phetchabun","Buang Sam Phan"
100.750003416063,16.2499994486819,0.296926498413086,8.00722599336723e-09,1.13034630544462e-07,7.16055548188876e-10,"2021-04-02","Thailand","Phetchabun","Chon Daen"
